,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
19,128894961,"{'steamid': '76561199261498722', 'num_games_owned': 4, 'num_reviews': 2, 'playtime_forever': 4071, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2768, 'last_played': 1675672520}",schinese,今天是牛子节，如果你看到了这篇评论并点赞，牛子精灵会在你睡着时偷偷给你的牛子加长5cm，并且将上一个逼着你点赞的人的牛子变短5cm,1671518627,1671518627,True,5989,471,0.9686279296875,97,False,True,False,True,
20,117788384,"{'steamid': '76561198158022300', 'num_games_owned': 258, 'num_reviews': 33, 'playtime_forever': 1254, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1254, 'last_played': 1567873215}",english,This community is so nice i got a lot of tips on how to uninstall the game and kill myself,1656419938,1656419938,True,1347,826,0.968568384647369385,0,False,False,False,False,
21,117989845,"{'steamid': '76561199140768503', 'num_games_owned': 20, 'num_reviews': 1, 'playtime_forever': 27114, 'playtime_last_two_weeks': 428, 'playtime_at_review': 13164, 'last_played': 1680274781}",schinese,远离开箱，健康身心,1656676659,1656676659,True,634,109,0.968335807323455811,1,True,False,False,False,
22,115765074,"{'steamid': '76561199209750006', 'num_games_owned': 1030, 'num_reviews': 15, 'playtime_forever': 66102, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23268, 'last_played': 1676349987}",schinese,"“妈妈从小告诉我不能作弊”

“但是直到长大后我才明白”

“很多孩子从小就没有妈妈”

“不知为何他们如此的可怜”

“因为他们也同样没有父亲”",1653101885,1655775630,True,735,143,0.967378914356231689,1,True,False,False,False,
23,128469788,"{'steamid': '76561199263557003', 'num_games_owned': 36, 'num_reviews': 7, 'playtime_forever': 45255, 'playtime_last_two_weeks': 773, 'playtime_at_review': 23308, 'last_played': 1679811452}",schinese,"外挂没有母亲，这是很难过的一件事情，但是他的父亲是谁，我们一无所知，毕竟每个人都有可能是他的父亲。
外掛沒有母親，這是很難過的一件事情，但是他的父親是誰，我們一無所知，畢竟每個人都有可能是他的父親。
プラグインのない母親がいるのは悲しいことですが、父親が誰なのかわかりません。
It is a sad thing to have a mother without a plug-in, but we do n’t know who his father is. After all, everyone can be his father.
C'est triste d'avoir une mère sans plug-in, mais on ne sait pas qui est son père, après tout, tout le monde peut être son père.
Грустно иметь мать без плагина, но мы не знаем, кто его отец. Ведь каждый может быть его отцом.
Es ist traurig, eine Mutter ohne Plug-In zu haben, aber wir wissen nicht, wer sein Vater ist. Schließlich kann jeder sein Vater sein.
plug-in မပါသောမိခင်တစ် ဦး ရှိခြင်းသည်ဝမ်းနည်းဖွယ်ကောင်းသော်လည်းသူ၏ဖခင်သည်မည်သူမည်ဝါဖြစ်ကြောင်းကျွန်ုပ်တို့မသိပါ။
Είναι λυπηρό να έχουμε μια μητέρα χωρίς προσθήκη, αλλά δεν ξέρουμε ποιος είναι ο πατέρας του. Εξάλλου, όλοι μπορούν να είναι ο πατέρας του.",1670913800,1670913800,False,1045,276,0.967258155345916748,6,False,False,False,True,
24,124066896,"{'steamid': '76561198036073172', 'num_games_owned': 323, 'num_reviews': 5, 'playtime_forever': 10366, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8458, 'last_played': 1678222306}",english,This community is so nice i got a lot of tips on how to uninstall the game and kill myself,1666180148,1666180148,True,995,660,0.966157972812652588,0,False,False,False,True,
25,116281965,"{'steamid': '76561198833950874', 'num_games_owned': 53, 'num_reviews': 1, 'playtime_forever': 93192, 'playtime_last_two_weeks': 9, 'playtime_at_review': 65470, 'last_played': 1679715487}",schinese,下载只需十分钟，却要一生去精通,1653994081,1653994081,True,615,58,0.965787231922149658,5,False,False,False,False,
26,134688086,"{'steamid': '76561199484699870', 'num_games_owned': 4, 'num_reviews': 8, 'playtime_forever': 500, 'playtime_last_two_weeks': 304, 'playtime_at_review': 196, 'last_played': 1679368580}",english,">see a guy
>shoot him
>miss every shot
>he turns around
>kills me in one shot
>exit cs:go

10/10",1678861918,1678861918,True,1780,598,0.965330421924591064,40,False,False,False,True,
27,134650749,"{'steamid': '76561198326980655', 'num_games_owned': 150, 'num_reviews': 5, 'playtime_forever': 152413, 'playtime_last_two_weeks': 4277, 'playtime_at_review': 147632, 'last_played': 1680273436}",schinese,"2460个小时，你明明能用这些时间来好好读些书，去健身房强健体魄，去和喜欢的女孩子看电影，哪怕是和哥们儿出门喝个烂醉。
但是你选择了在家里打CSGO，聚精会神的和另外9个基佬在一个地图里相互射击，对着屏幕时而傻笑，时而专注紧张的你，却不曾对这2460个小时有一丝后悔。
在这个充斥着作弊者，装逼犯的垃圾游戏环境下，不顺心的bad games让你一度想着“再打这个游戏我他妈就是狗”。然而每当你忙完一天的工作，打开电脑，登陆STEAM，看着几位每天陪伴你的战友给你发来的PM，你便会又一次的热血沸腾起来！
你不得不承认，你爱这款游戏，他已经成为了你生活的一部分。",1678803899,1678869588,True,707,74,0.963792741298675537,0,False,False,False,True,
28,122366143,"{'steamid': '76561199283179113', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 23846, 'playtime_last_two_weeks': 0, 'playtime_at_review': 19781, 'last_played': 1668821749}",schinese,太好玩辣！队友刀会转，敌人人会转！,1663407955,1663407955,True,566,248,0.963517367839813232,0,True,False,False,False,辽宁
29,117759337,"{'steamid': '76561198199937634', 'num_games_owned': 36, 'num_reviews': 1, 'playtime_forever': 94494, 'playtime_last_two_weeks': 1, 'playtime_at_review': 82835, 'last_played': 1679686836}",schinese,"外挂没有母亲，这是很难过的一件事情，但是他的父亲是谁，我们一无所知，毕竟每个人都有可能是他的父亲。
外掛沒有母親，這是很難過的一件事情，但是他的父親是誰，我們一無所知，畢竟每個人都有可能是他的父親。
プラグインのない母親がいるのは悲しいことですが、父親が誰なのかわかりません。
It is a sad thing to have a mother without a plug-in, but we do n’t know who his father is. After all, everyone can be his father.
C'est triste d'avoir une mère sans plug-in, mais on ne sait pas qui est son père, après tout, tout le monde peut être son père.
Грустно иметь мать без плагина, но мы не знаем, кто его отец. Ведь каждый может быть его отцом.
Es ist traurig, eine Mutter ohne Plug-In zu haben, aber wir wissen nicht, wer sein Vater ist. Schließlich kann jeder sein Vater sein.
plug-in မပါသောမိခင်တစ် ဦး ရှိခြင်းသည်ဝမ်းနည်းဖွယ်ကောင်းသော်လည်းသူ၏ဖခင်သည်မည်သူမည်ဝါဖြစ်ကြောင်းကျွန်ုပ်တို့မသိပါ။
Είναι λυπηρό να έχουμε μια μητέρα χωρίς προσθήκη, αλλά δεν ξέρουμε ποιος είναι ο πατέρας του. Εξάλλου, όλοι μπορούν να είναι ο πατέρας του.",1656376534,1656376534,True,539,162,0.962548136711120605,0,True,False,False,False,
30,131856841,"{'steamid': '76561199098384231', 'num_games_owned': 11, 'num_reviews': 1, 'playtime_forever': 58601, 'playtime_last_two_weeks': 72, 'playtime_at_review': 57609, 'last_played': 1679811882}",schinese,"懒得换号了，就拿这个号说吧，csgo打了将近1000小时了，可以说他是我的的二条命，很奇怪，就算高三的时候上网我爸妈揍我都没戒掉游戏，现在因为一个人戒掉了，我家也算不上特别有钱，虽然养我有余，但是多了一个她诶，她是一个很好的女孩子，我真的不想让她失望了，人总得赌一次，这次我带上所有希望，家产，那些从小到大的礼仪，看得那些书，画过的画以及所有兴趣和与人交流的能力来赌她会爱我一辈子，我爱她，总得试试咯。
再见了csgo，我真的很爱她
人生何处不青山，江湖见
对了，她叫黄颖，是个小笨蛋，等我跟她结婚了我会回来的，到时候给你们发喜糖吃
于2023.1.30留",1675065554,1675065554,True,3382,405,0.96193087100982666,118,False,True,False,True,
31,118107949,"{'steamid': '76561199115691314', 'num_games_owned': 41, 'num_reviews': 1, 'playtime_forever': 59958, 'playtime_last_two_weeks': 38, 'playtime_at_review': 39314, 'last_played': 1680242694}",schinese,在网吧和好哥们，在宿舍和室友们一起打csgo，无论是碾压还是坐牢，这些日子无疑是人生中最美好的回忆之一，以后和生活对位的时候会把库存清空，只留一个《有为青年》的音乐盒，它上面的MVP次数会记录着现在的我，也希望以后我也真的会成为一个有为青年,1656825327,1656825327,True,357,31,0.959329664707183838,0,False,False,False,False,
32,118372241,"{'steamid': '76561198259056637', 'num_games_owned': 21, 'num_reviews': 13, 'playtime_forever': 89314, 'playtime_last_two_weeks': 12, 'playtime_at_review': 87608, 'last_played': 1680286914}",russian,"Кратко о системе званий:
• Вы слили три игры подряд? - Понижение.
• Вы выиграли семь игр подряд, а затем слили игру? - Понижение.
• Ничья? - Понижение.
• Вам попались ♥♥♥♥♥♥♥♥♥♥ы в команду? - Понижение.
• Ваши друзья думают, что вы шутите о новой системе рангов? - Понижение.
• Вас кикнули? - Бан и понижение.
• Вам что-то не нравится? - Понижение.
• Вы не открываете кейсы? - Понижение.
• Вы зарегистрированы в Origin? - Понижение.
• Вы выиграли пятнадцать игр подряд? - Кхм... Нууу... Мы подождём, пока вы проиграете.
• Вы проиграли? - Понижение.
• Вам выпал нож? - Понижение.
• Вам не выпал нож? - Понижение.
• Вам НРАВИТСЯ новая система рангов? - Прекрасно, понижение вам тоже понравится.
• Вы не заходите в игру? - Понижение.
• Вы заходите в игру? - Держите худших тиммейтов придурков и понижение.
• Зачем? - Понижение.
• Понижение? - Понижение.
• Повышение? - Понижение.

11/10 по шкале слива рангов.",1657178712,1657178712,True,698,273,0.958188831806182861,72,False,False,False,False,
33,122214686,"{'steamid': '76561198396265969', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 94919, 'playtime_last_two_weeks': 3064, 'playtime_at_review': 85193, 'last_played': 1680261210}",schinese,赶紧把花脸音乐盒的mvp改成唢呐！！！,1663130204,1663130204,True,1407,81,0.957182109355926514,0,False,False,False,True,
34,130355072,"{'steamid': '76561199080189887', 'num_games_owned': 9, 'num_reviews': 1, 'playtime_forever': 20761, 'playtime_last_two_weeks': 501, 'playtime_at_review': 14542, 'last_played': 1679162465}",schinese,之前买了一些饰品一些刀玩，现在我母亲生病了，我想把这些卖掉，尽自己的一份孝心，可是无良骗子骗走了我一把4000元的m9刺刀暗金自动化名称“1000-7”，我真的感到很无助，不知道该怎么办了，我心里很难过，兄弟们能帮我想想办法帮帮我吗？感谢！（下面是详细经过：骗子在完美上说想买我的刀，然后我们就加了QQ，他说走悠悠有品的私人交易还有补贴，我便同意了，他将钱付给平台后，没有发送报价，这时他用小号向我发送了报价，我第一次用这个平台也不清楚，便发给了他，然后他就跑路把我拉黑了，我的心一片死灰，这是我辛辛苦苦挣的钱！这是我母亲的药钱！这是我的钱！我的东西！，他动动手耍耍嘴就抢走了！希望兄弟们看到后也有个心眼！千万不要相信私下交易！不要随便点链接！愿csgo充满绿色！这些骗子不得好死！我现在真的彻夜不眠，心里有苦说不出！唉！兄弟们一定不要被骗！骗子真的丧尽天良！）,1673103564,1673103564,True,885,91,0.956512153148651123,19,False,False,False,True,
35,124590953,"{'steamid': '76561199268058582', 'num_games_owned': 11, 'num_reviews': 4, 'playtime_forever': 29457, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12760, 'last_played': 1668493458}",english,"Feels like an abusive realationship. Hate it while you're in it, but miss it when you're gone!",1667049969,1667049969,True,585,163,0.95648658275604248,24,False,True,False,True,
36,129926030,"{'steamid': '76561199395551072', 'num_games_owned': 6, 'num_reviews': 1, 'playtime_forever': 22677, 'playtime_last_two_weeks': 2717, 'playtime_at_review': 4890, 'last_played': 1680262244}",schinese,赞我有猫娘撅,1672651209,1672651209,True,2209,111,0.956421554088592529,22,False,True,False,True,
37,125809039,"{'steamid': '76561199005144813', 'num_games_owned': 70, 'num_reviews': 1, 'playtime_forever': 84550, 'playtime_last_two_weeks': 1083, 'playtime_at_review': 72506, 'last_played': 1680277092}",schinese,"外挂没有母亲，这是很难过的一件事情，但是他的父亲是谁，我们一无所知，毕竟每个人都有可能是他的父亲。
外掛沒有母親，這是很難過的一件事情，但是他的父親是誰，我們一無所知，畢竟每個人都有可能是他的父親。
プラグインのない母親がいるのは悲しいことですが、父親が誰なのかわかりません。
It is a sad thing to have a mother without a plug-in, but we do n’t know who his father is. After all, everyone can be his father.
C'est triste d'avoir une mère sans plug-in, mais on ne sait pas qui est son père, après tout, tout le monde peut être son père.
Грустно иметь мать без плагина, но мы не знаем, кто его отец. Ведь каждый может быть его отцом.
Es ist traurig, eine Mutter ohne Plug-In zu haben, aber wir wissen nicht, wer sein Vater ist. Schließlich kann jeder sein Vater sein.
plug-in မပါသောမိခင်တစ် ဦး ရှိခြင်းသည်ဝမ်းနည်းဖွယ်ကောင်းသော်လည်းသူ၏ဖခင်သည်မည်သူမည်ဝါဖြစ်ကြောင်းကျွန်ုပ်တို့မသိပါ။
Είναι λυπηρό να έχουμε μια μητέρα χωρίς προσθήκη, αλλά δεν ξέρουμε ποιος είναι ο πατέρας του. Εξάλλου, όλοι μπορούν να είναι ο πατέρας του.",1668939127,1668939127,True,355,92,0.956174194812774658,0,False,False,False,True,
38,127605525,"{'steamid': '76561199030967632', 'num_games_owned': 40, 'num_reviews': 4, 'playtime_forever': 79351, 'playtime_last_two_weeks': 975, 'playtime_at_review': 68415, 'last_played': 1680272354}",schinese,"今天是我玩csgo的第1000天，光阴似箭，日月如梭，我的思绪仿佛又回到了自己玩csgo的第一天，那时候的我刚刚接触这款游戏，对于游戏的操作一概不知，我清晰的记得我在我在运河水城这张地图上玩的第一把游戏，也清晰的记得第一次被电，第一次击杀，第一次偷包，第一次起连狙被喷…后来我玩的时间长了，也学会了更多的游戏技巧，我订阅了aimbot开始疯一般练枪法，练急停，练道具，在游戏的过程中痛并快乐着。后来我迷上了比赛，回首从以前的比赛开始看：我窥见了a队王朝的没落，cncs的崛起和低谷，21年nvai一年八冠的雄风，22年银河战舰的起航，vp从低谷一路走来的血雨腥风…
很庆幸我现在仍然百分百的热爱着这款承载了我青春三载的游戏，但可能对我来说他已经不止是一个游戏。我相信十年之后，甚至二十年之后，我仍然可以自豪的说，csgo不是一款游戏，而是我的青春和生活。我很喜欢steam老哥们说的一句话，一个游戏下载只需要十分钟，而精通它需要我们一生的忠诚。
今当不离，临表涕零，不知所言。",1669778239,1669778239,True,586,43,0.955069541931152344,10,False,False,False,True,
39,131945240,"{'steamid': '76561199441507957', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 8087, 'playtime_last_two_weeks': 1134, 'playtime_at_review': 3247, 'last_played': 1680284726}",schinese,别碰箱子,1675177085,1675177085,True,360,24,0.954852104187011719,0,True,False,False,False,辽宁
40,120864975,"{'steamid': '76561198856272659', 'num_games_owned': 96, 'num_reviews': 11, 'playtime_forever': 53020, 'playtime_last_two_weeks': 13, 'playtime_at_review': 49945, 'last_played': 1679830710}",schinese,"在这里养了一只猫猫，路过的朋友可以摸摸她一赞摸一次
　　　　 　　 ＿＿
　　　 　　／＞　　フ
　　　 　　| 　_　 _ l
　 　　 　／` ミ＿xノ
　　 　 /　　　 　 |
　　　 /　 ヽ　　 ﾉ
　 　 │　　|　|　|
　／￣|　　 |　|　|
　| (￣ヽ＿_ヽ_)__)
　＼二つ ​",1660878403,1660878403,True,2406,189,0.954321026802062988,6,False,False,False,False,
41,132960449,"{'steamid': '76561199015051551', 'num_games_owned': 44, 'num_reviews': 3, 'playtime_forever': 3417, 'playtime_last_two_weeks': 1454, 'playtime_at_review': 246, 'last_played': 1680255869}",schinese,"暂停一下，我是来提醒你别忘了去做你妈妈嘱咐你要做的事，例如把冰箱里的肉拿出来解冻，煮饭，晾衣服，关火之类的 
还有作业妹写的赶紧写，电充满了拔插头，炒完菜记得关煤气，别刷太久贴吧了记得起来运动运动 
最近天气变化大，多穿点衣服多喝温水
记得好好休息，别让家里人担心",1676544883,1676544883,True,643,52,0.954079568386077881,6,False,False,False,True,
42,134019791,"{'steamid': '76561198963834283', 'num_games_owned': 334, 'num_reviews': 5, 'playtime_forever': 121422, 'playtime_last_two_weeks': 556, 'playtime_at_review': 120446, 'last_played': 1680149160}",brazilian,"Perdi minha namorada, minha vida, oportunidades de emprego, vida social, para jogar com velhos rabugentos, kids chõroes e adolescentes com hack. Hoje em dia minha família acha que eu sou retardado por causa desse jogo 

muito bom 10/10",1677903489,1677903489,True,262,133,0.952636420726776123,0,False,False,False,True,
43,128768466,"{'steamid': '76561199155078163', 'num_games_owned': 27, 'num_reviews': 3, 'playtime_forever': 141037, 'playtime_last_two_weeks': 6926, 'playtime_at_review': 116406, 'last_played': 1680201358}",schinese,陪我兄弟玩的，他很喜欢这个游戏，而我不一样，我很喜欢他。,1671334053,1671334053,True,921,406,0.951964199542999268,5,True,False,False,True,
44,131809380,"{'steamid': '76561198974838527', 'num_games_owned': 34, 'num_reviews': 20, 'playtime_forever': 180871, 'playtime_last_two_weeks': 0, 'playtime_at_review': 169486, 'last_played': 1676530721}",schinese,"“2千多小时，你明明能用这些时间来好好读些书，去健身房强健体魄，去和喜欢的女孩子看电影，哪怕是和哥们儿出门喝个烂醉。但是你选择打CSGO，聚精会神的和另外9个基佬在一个地图里相互射击，对着屏幕时而傻笑，时而专注紧张的你，却不曾对这2千多小时有一丝后悔。在这个充斥着作弊者，装逼犯的垃圾游戏环境下，不顺心的 bad games让你一度想着“再打这个游戏我他妈就是狗”。然而每当你忙完一天的工
作，打开电脑，登陆STEAM，看着几位每天陪伴你的战友给你发来的PM，你便会又一次的热血沸腾起来!你不得不承认，你爱这款游戏，他已经成为了你生活的一部分。”",1675005753,1675005826,True,437,47,0.951343774795532227,0,True,True,False,True,
45,119504989,"{'steamid': '76561199060610803', 'num_games_owned': 31, 'num_reviews': 5, 'playtime_forever': 37273, 'playtime_last_two_weeks': 98, 'playtime_at_review': 18724, 'last_played': 1680258823}",schinese,i3-2348M+2G内存（现在加成4G了）+480P分辨率+全低画质  竞技遇到人个位数帧数 看墙二十帧不到 挺到了现在 就问还有谁！！！！！！！！！,1658839048,1658839048,True,419,183,0.951067090034484863,14,True,False,False,False,
46,129352118,"{'steamid': '76561199029152536', 'num_games_owned': 25, 'num_reviews': 2, 'playtime_forever': 28078, 'playtime_last_two_weeks': 1404, 'playtime_at_review': 16407, 'last_played': 1680278750}",schinese,别碰箱子，你以为一个钥匙17，不其实是30,1672075081,1672075081,True,336,34,0.950456440448760986,0,False,False,False,False,广东
47,114490530,"{'steamid': '76561197987036833', 'num_games_owned': 75, 'num_reviews': 8, 'playtime_forever': 13716, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13716, 'last_played': 1671308347}",brazilian,"⢀⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀⣀⣀⣤⣤⣤⣀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠁⠸⣼⡿
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉⠀⠀⠀⠀⠀
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀É BOM PÓ, COMPRA.⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⠻⠿⠿⠿⠿⠛⠉",1650947515,1673555937,True,188,12,0.950452744960784912,3,True,False,False,False,
48,129922264,"{'steamid': '76561199022786909', 'num_games_owned': 76, 'num_reviews': 21, 'playtime_forever': 41873, 'playtime_last_two_weeks': 969, 'playtime_at_review': 37701, 'last_played': 1680164084}",english,"""sometimes maybe good, sometimes maybe sh1t""",1672646658,1672646746,True,392,75,0.95025634765625,0,True,False,False,True,
49,134202797,"{'steamid': '76561199401205946', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 6392, 'playtime_last_two_weeks': 339, 'playtime_at_review': 5883, 'last_played': 1679958683}",ukrainian,"мені подобається вбивати людей, особливо, якщо це росіянин",1678134404,1678134404,True,299,21,0.949319660663604736,0,False,True,False,True,
50,115590858,"{'steamid': '76561199008223386', 'num_games_owned': 19, 'num_reviews': 3, 'playtime_forever': 28950, 'playtime_last_two_weeks': 2130, 'playtime_at_review': 21397, 'last_played': 1680278102}",russian,"Здесь очень хорошие игроки. Они с уважением относятся к вашим родственникам. Узнал много интересного про своих родителей. Мне кажется, что все 4 тиммейта любят мою маму больше чем я сам. Иногда попадаются люди с проблемами позвоночника. Им приходится смотреть вниз при этом бегать по карте. Конечно они раздают фраги жёстко, но мне всё равно жалко таких людей-инвалидов которые родились с заболеванием позвоночника. Бывает, в катку закинет человека, который способен чувствовать противника через стены. Недолго думая мой тиммейт тоже решил овладеть такой способностью. Какая-то Битва Экстрасенсов получается. За эти 355 часов проведённых в этой замечательной игре я пополнил свой словарный запас матами на 100 томов. Ещё здесь можно встретить успешных самцов, которые переспали со всеми мамами света.",1652792181,1652792181,True,510,291,0.949074327945709229,0,True,False,False,False,
51,128078352,"{'steamid': '76561199092254399', 'num_games_owned': 2, 'num_reviews': 4, 'playtime_forever': 78413, 'playtime_last_two_weeks': 11, 'playtime_at_review': 58680, 'last_played': 1679547212}",schinese,我以为这是个免费游戏，直到我看到了队友的蝴蝶刀。,1670380684,1670402612,True,326,95,0.948382377624511719,0,True,False,False,False,河北
52,115713390,"{'steamid': '76561198129190545', 'num_games_owned': 110, 'num_reviews': 44, 'playtime_forever': 63902, 'playtime_last_two_weeks': 0, 'playtime_at_review': 63902, 'last_played': 1653008562}",english,"Your team in every random competitive game:

- You
- Russian Guy
- Another Russian Guy
- A 6 year old kid who slept with your mother
- Russian Guy who speaks English

10/10",1653008610,1653008610,True,777,442,0.947793185710906982,31,False,False,False,False,
53,124578739,"{'steamid': '76561199400170231', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 39138, 'playtime_last_two_weeks': 2051, 'playtime_at_review': 275, 'last_played': 1680218481}",russian,Лучший способ лишиться анальной девственности,1667034680,1667034680,True,652,127,0.947741270065307617,0,False,False,False,True,
